Text,Generated
5.社交媒体和在线交流语音识别技术在社交媒体和在线交流中有广泛应用。残疾人可以使用语音输入发布社交媒体状态、评论文章，或者参与在线论坛和社区，提升他们的社交参与度，打破沟通壁垒。6.语音识别辅助医疗在医疗领域，语音识别技术被应用于辅助残疾人与医疗专业人员的交流。患有语言障碍的患者通过语音输入可以更便捷地表达自己的需求，促进医患沟通，提高医疗服务的质量。,1
输入端口we为写使能信号，当其值“1”时，表示进行写操作，否则进行读操作。输出端口spo用于从数据存储器中读出数据。(4)testled是测试模块，用于判断当前执行的程序是否正确。如果正确，则两个LED灯（led_r和led_g）分别为红色和不点亮状态，否则两个LED灯（led_r和led_g）分别为不点亮状态和绿色。注意：本实验中同学们只需要实现单周期MIPS处理器模块，即MiniMIPS32（图5-3中黄色模块），剩下的其余模块均已实现，由实验工程直接提供。,0
(3)职称数据包括：职称名称（title）、起始时间（from_date）、终止时间（to_date）。一条职称数据记录了某员工从起始时间到终止时间这个时间段内的职称名称。(4)工资数据包括：工资数额（salary）、起始时间（from_date）、终止时间（to_date）。一条工资数据记录了某员工从起始时间到终止时间这个时间段内的工资数额。(5)部门数据包括：部门编号（dept_no）、部门名称（dept_name）。,0
"X2(B):事务2释放了持有的排他锁X2(B)。X3(C):事务3释放了持有的排他锁X3(C)。v)r1A,S1(A),r2B,S2(B),r3C,S3(C),r1B,S1(B),r2C,S2(C),r3D,S3(D),w1A,X1(A),w2B,X2(B),w3C,X3(C),r1A,U1(A),r2B,U2(B),r3C,U3(C),X1(A),X2(B),X3(C)vi)r1A:事务1对元素A进行读操作，获取共享锁S1(A)。S1(A):事务1获取了共享锁S1(A)。r2B:事务2对元素B进行读操作，获取共享锁S2(B)。",0
熟悉系统架构、使用合适的调试工具、重现问题、观察输出、分析代码逻辑和数据流以及修复和验证问题是实验中关键的步骤。通过不断的迭代和调试，我能够解决SUMA系统中的问题，并提高系统的可靠性和性能。,0
计算机视觉与模式识别3019XXXXXXXXX5对实验数据集进行3：1的划分，得到如下结果选取花瓣长度和宽度两种特征对其进行划分，得到如下结果利用写出的逻辑回归模型对测试集数据进行测试得到如下结果，但是结果好像不是很稳定，改了代码段中的一些地方之后得分就会变低损失随着迭代次数的变化图像如下（一样的数据之前有一次的损失有几次大幅度的变化）计算机视觉与模式识别3019XXXXXXXXX6使用自己构造的logistics回归类得到如下超参数的结果使用系统自带的logistics回归模型得到的测试结果得到的最优超参数对模型进行可视化得到如下图所示的超平面分类结果计算机视觉与模式识别3019XXXXXXXXX7四、总结实验过程中出现了一些始料未及的问题，比如说在运行的时候矩阵未转置造成的无法适应拟合模型的情况，以及因为顺序问题导致的未按照要求只对100组数据进行划分和划分结果出现了4：1的情况，但这些问题都在最后得到了解决。还有些没有解决的问题有，测试结果不是很稳定，测试得分多数情况下是1.0，但是在个别几次运行过程会有所下降，下降的最厉害的一次甚至达到了0.75，同时迭代次数的拟合曲线也在不同次的实验中出现了不同的结果，一种你如同报告中展示出的图片，另一种则是波动很大。总而言之，通过此次实验，我进一步的了解了逻辑回归模型的原理和实现，以及通过和scikit-learn自带的logistics包所做的答案做对比，发现在数据较为简单的情况下，自己写出的模型甚至会优于自带的模型。,0
先设置map1与map2二维数组，分别用以表示原本的地图及标签已找到的船。Movement二维数组用来存下向上，下，左，右四个方向的遍历方式。设立一个Boolean函数wrong_placement来判断错误摆放，函数里对地图进行迭代，迭代过程时，检查下右角的2x2范围，如果在那个范围有3个‘#’，就代表船不是方形的。BFS函数为void函数，函数接受BFS搜索的起点。在进行BFS搜索时，必须先创建一个队列，队列是用以存下地图上的搜索位置。,0
"依据RFC2616文档[1]，实现HTTP/1.1的HEAD,GET,POST等基本功能。项目完成后，能够使用普通商用浏览器从所实现的webserver下载静态网页。二、任务需求分析（在第一周完成这部分内容）根据HTTP/1.1标准RFC2616[1]，HTTP支持多种方法（method）。要求实现其中三种：GET,HEAD和POST。具体要求如下。",0
"如果可以在其中的任何方向移动，就将移动后的位置节点推入队列里，继续进行BFS搜索，直到整个地图已经搜索完毕。1.2题目代码（带注释）#include<queue>#include<stack>#include<iostream>#include<algorithm>#include<cstring>#include<cstdio>usingnamespacestd;//create2locationdatastructuretostoretheiandjcoordinates//incur_locationandutilstructlocation{inti;intj;location(inti,intj){this->i=i;this->i=j;}location(){i=-1;j=-1;}}cur_loc,util;intmain(){//createa2darraytostorethemapintmap1[401][401];intn,m,start_i,start_j;//createanarraytostorethepossiblemovementofthehorsepieceintmovement[8][2]={{-2,1},{-1,2},{2,1},{1,2},{-2,-1},{-1,-2},{2,-1},{1,-2}};//readintherowandcolumnofthemapcin>>n>>m;//setalltheelementsinthemapto0memset(map1,0,sizeof(map1));//readinthestartingpositioncin>>start_i>>start_j;start_i--;start_j--;//savethestartinglocationcur_loc.i=start_i;cur_loc.j=start_j;//createqueueforbfssearchqueue<location>searcher;//pushincur_locationintothesearcherqueuesearcher.push(cur_loc);//initializewhilelooptostartbfs//setlooptorunaslongasthesearcherqueueisnotemptywhile(!searcher.empty()){//setthecur_locationasthefrontmostlocationinthequeuecur_loc=searcher.front();searcher.pop();//checkeachofthe8possiblepositionforthehorsepiecetomoveto//usingforloop//duringeachloop,checkifitispossibletomovetothe8positions//ifitpossibletomoveinanyofthepositions,addthenext//positionintothesearcherqueue//savethestepstakentocurrentpositionfor(intx=0;x<8;x++){if(cur_loc.i+movement[x][0]<n&&cur_loc.j+movement[x][1]<m&&cur_loc.i+movement[x][0]>=0&&cur_loc.j+movement[x][1]>=0){if(map1[cur_loc.i+movement[x][0]][cur_loc.j+movement[x][1]]==0){util.i=cur_loc.i+movement[x][0];util.j=cur_loc.j+movement[x][1];searcher.push(util);map1[util.i][util.j]=map1[cur_loc.i][cur_loc.j]+1;}}}}//resetthestepcountatthestartingpositionto0map1[start_i][start_j]=0;//printoutthefinalmapfor(intx=0;x<n;x++){for(inty=0;y<m;y++){if(map1[x][y]==0&&x==start_i&&y==start_j)cout<<0<<"""";elseif(map1[x][y]==0)cout<<-1<<"""";elsecout<<map1[x][y]<<"""";}cout<<endl;}return0;}2.求细胞数量2.1题目分析此题是通过广度优先搜索算法(BFS)解题，解题思路是对输入的地图进行迭代，在迭代过程中如果发现有一个位置是表示细胞的，而该细胞还未被标签，就在该位置调用BFS搜索地图，找出该细胞。先设置map1与map2二维数组，分别用以表示原本的地图及标签已找到的细胞。Movement二维数组用来存下向上，下，左，右四个方向的遍历方式。BFS函数为void函数，函数接受BFS搜索的起点。",0
"(3)执行下列语句，删除外键：--dropforeignkeysALTERTABLEsalariesDROPFOREIGNKEYfk_salaries_employees;ALTERTABLEtitlesDROPFOREIGNKEYfk_titles_employees;ALTERTABLEdept_empDROPFOREIGNKEYfk_dept_emp_employees;ALTERTABLEdept_empDROPFOREIGNKEYfk_dept_emp_departments;ALTERTABLEdept_managerDROPFOREIGNKEYfk_dept_manager_employees;ALTERTABLEdept_managerDROPFOREIGNKEYfk_dept_manager_departments;再次执行第(1)步的查询，记录查询执行时间。(4)执行下列语句，删除主键：--dropprimarykeysALTERTABLEemployeesDROPPRIMARYKEY;ALTERTABLEdepartmentsDROPPRIMARYKEY;ALTERTABLEdept_empDROPPRIMARYKEY;ALTERTABLEsalariesDROPPRIMARYKEY;再次执行第(1)步的查询，记录查询执行时间。(5)使用EXPLAIN语句查看第(1)步中查询的查询执行计划，与第(2)步给出的查询执行计划进行对比，观察区别。(6)执行下列语句恢复主键：--addprimarykeysALTERTABLEemployeesADDCONSTRAINTpk_employeesPRIMARYKEY(emp_no);ALTERTABLEdepartmentsADDCONSTRAINTpk_departmentsPRIMARYKEY(dept_no);ALTERTABLEdept_empADDCONSTRAINTpk_dept_empPRIMARYKEY(emp_no,dept_no);ALTERTABLEsalariesADDCONSTRAINTpk_salariesPRIMARYKEY(emp_no,from_date);再次执行第(1)步的查询，记录查询执行时间。(7)使用EXPLAIN语句查看第(1)步中查询的查询执行计划，与第(5)步给出的查询执行计划进行对比，观察区别。",0
"2）需提交：电子版实验报告全文。4.实验结果2任务1根据任务内容，此任务的目的是通过缓冲区溢出漏洞，在voidgetbuf函数执行后，把返回地址改为voidtouch1的地址。因此，先查看getbuf函数的缓冲区大小。voidtest(){intval;val=getbuf();printf(""Noexploit.Getbufreturned0x%x\n"",val);}voidtouch1(){vlevel=1;/*Partofvalidationprotocol*/printf(""Touch1!:Youcalledtouch1()\n"");validate(1);exit(0);}从sub$0x28,%rsp这句指令可以知道缓冲区的大小为0x28字节，也就是40个字节。接着我们必须找出voidtouch1的起始地址：3可以直接观察，voidtouch1的起始地址为0x4017c0。",0
"依据RFC2616文档[1]，实现HTTP/1.1的HEAD,GET,POST等基本功能。项目完成后，能够使用普通商用浏览器从所实现的webserver下载静态网页。二、任务需求分析（在第一周完成这部分内容）第一周：根据HTTP/1.1标准RFC2616[1]，HTTP支持多种方法（method）。要求实现其中三种：GET,HEAD和POST。具体要求如下。",0
